2018-05-03 15:48:42,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:48:27,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:48:01,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:46:27,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:46:14,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:46:06,"b'Eric Reid Collusion Grievance: NFL Anthem Protesters Setting Their Careers On Fire, Jason Whitlock Claims --\xe2\x80\xa6 https://t.co/oetyd2n0tx'"
2018-05-03 15:44:58,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:43:59,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:43:39,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:42:06,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:41:55,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:41:40,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:40:19,b'RT @RabbiYRidberg: @Mikel_Jollett Not having power since October #PuertoRicoRelief; \n\nNot having a job because you #TakeAKnee;\n\nNot knowing\xe2\x80\xa6'
2018-05-03 15:40:13,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:39:51,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:39:43,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:38:41,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:38:31,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:38:23,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:37:39,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:37:28,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:37:09,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:36:51,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:36:07,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:36:01,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:35:48,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:35:42,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:35:39,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:34:45,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:34:38,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:34:03,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:34:02,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:34:01,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:33:59,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:33:46,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:33:10,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:33:10,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:33:07,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:32:58,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:32:45,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:32:44,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:32:40,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:32:39,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:32:34,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:31:49,"b'RT @BettyBowers: On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled nation.\xe2\x80\xa6'"
2018-05-03 15:30:28,"b'On this #NationalDayOfPrayer, join hands and repeat with me this, the most heartfelt of prayers for our troubled na\xe2\x80\xa6 https://t.co/XwfJfHkLh4'"
2018-05-03 15:29:38,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:27:15,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:25:06,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:24:48,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:24:31,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:21:57,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:21:36,"b'RT @TalbertSwan: Atlanta police brutally beat a handcuffed black man. They thought he had a gun, it was a cell phone. Realizing he was a fo\xe2\x80\xa6'"
2018-05-03 15:21:19,"b""RT @tizzywoman: This couple was kicked out of a restaurant after they say they declined to give up their table to a white \xe2\x80\x98regular.' #Sambu\xe2\x80\xa6"""
2018-05-03 15:15:15,"b'Again, there is a right and wrong side of history. Now let\xe2\x80\x99s go. #takeaknee https://t.co/v6kOT1gD9V'"
